project,condition,seed,config,rule,eps,min_pos,rate_update,mcc_avg,mcc,filter_rate,n_filtered
commons-scxml,MASZZ,314,quantile/q=0.3|eps=0.1|minpos=50|suppress,quantile/q=0.3,0.1,50.0,suppress,0.1289025871296018,-0.1564385335376375,0.0,0.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.0|minpos=20|observed,fixed/tau=0.15,0.0,20.0,observed,0.08340568461422494,0.004321344162652703,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.0|minpos=20|suppress,fixed/tau=0.15,0.0,20.0,suppress,0.09038097560763617,0.11722204919751403,0.5294117647058824,18.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.0|minpos=30|observed,fixed/tau=0.15,0.0,30.0,observed,0.08340568461422494,0.004321344162652703,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.0|minpos=30|suppress,fixed/tau=0.15,0.0,30.0,suppress,0.09038097560763617,0.11722204919751403,0.5294117647058824,18.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.0|minpos=50|observed,fixed/tau=0.15,0.0,50.0,observed,0.08340568461422494,0.004321344162652703,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.0|minpos=50|suppress,fixed/tau=0.15,0.0,50.0,suppress,0.09038097560763617,0.11722204919751403,0.5294117647058824,18.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.1|minpos=20|observed,fixed/tau=0.15,0.1,20.0,observed,0.08690698734760444,0.0848511833266689,0.47058823529411764,16.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.1|minpos=20|suppress,fixed/tau=0.15,0.1,20.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.1|minpos=30|observed,fixed/tau=0.15,0.1,30.0,observed,0.08690698734760444,0.0848511833266689,0.47058823529411764,16.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.1|minpos=30|suppress,fixed/tau=0.15,0.1,30.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.1|minpos=50|observed,fixed/tau=0.15,0.1,50.0,observed,0.08690698734760444,0.0848511833266689,0.47058823529411764,16.0
commons-scxml,MASZZ,314,fixed/tau=0.15|eps=0.1|minpos=50|suppress,fixed/tau=0.15,0.1,50.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.0|minpos=20|observed,fixed/tau=0.25,0.0,20.0,observed,0.08340568461422494,0.004321344162652703,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.0|minpos=20|suppress,fixed/tau=0.25,0.0,20.0,suppress,0.0898691922491215,0.09598490797599853,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.0|minpos=30|observed,fixed/tau=0.25,0.0,30.0,observed,0.08340568461422494,0.004321344162652703,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.0|minpos=30|suppress,fixed/tau=0.25,0.0,30.0,suppress,0.0898691922491215,0.09598490797599853,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.0|minpos=50|observed,fixed/tau=0.25,0.0,50.0,observed,0.08340568461422494,0.004321344162652703,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.0|minpos=50|suppress,fixed/tau=0.25,0.0,50.0,suppress,0.0898691922491215,0.09598490797599853,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.1|minpos=20|observed,fixed/tau=0.25,0.1,20.0,observed,0.08500943452762456,0.011781897965902618,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.1|minpos=20|suppress,fixed/tau=0.25,0.1,20.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.1|minpos=30|observed,fixed/tau=0.25,0.1,30.0,observed,0.08500943452762456,0.011781897965902618,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.1|minpos=30|suppress,fixed/tau=0.25,0.1,30.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.1|minpos=50|observed,fixed/tau=0.25,0.1,50.0,observed,0.08500943452762456,0.011781897965902618,0.6470588235294118,22.0
commons-scxml,MASZZ,314,fixed/tau=0.25|eps=0.1|minpos=50|suppress,fixed/tau=0.25,0.1,50.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.0|minpos=20|observed,fixed/tau=0.35,0.0,20.0,observed,0.08244752076833156,0.03907684507203792,0.5294117647058824,18.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.0|minpos=20|suppress,fixed/tau=0.35,0.0,20.0,suppress,0.0898691922491215,0.09598490797599853,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.0|minpos=30|observed,fixed/tau=0.35,0.0,30.0,observed,0.08244752076833156,0.03907684507203792,0.5294117647058824,18.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.0|minpos=30|suppress,fixed/tau=0.35,0.0,30.0,suppress,0.0898691922491215,0.09598490797599853,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.0|minpos=50|observed,fixed/tau=0.35,0.0,50.0,observed,0.08244752076833156,0.03907684507203792,0.5294117647058824,18.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.0|minpos=50|suppress,fixed/tau=0.35,0.0,50.0,suppress,0.0898691922491215,0.09598490797599853,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.1|minpos=20|observed,fixed/tau=0.35,0.1,20.0,observed,0.08289790138478768,0.0312502695950589,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.1|minpos=20|suppress,fixed/tau=0.35,0.1,20.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.1|minpos=30|observed,fixed/tau=0.35,0.1,30.0,observed,0.08289790138478768,0.0312502695950589,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.1|minpos=30|suppress,fixed/tau=0.35,0.1,30.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.1|minpos=50|observed,fixed/tau=0.35,0.1,50.0,observed,0.08289790138478768,0.0312502695950589,0.5,17.0
commons-scxml,MASZZ,314,fixed/tau=0.35|eps=0.1|minpos=50|suppress,fixed/tau=0.35,0.1,50.0,suppress,0.08278494755658725,0.08765726583008186,0.5,17.0
commons-scxml,MASZZ,999,ORB,-,,,-,0.1469644799871502,-0.13319373420541683,,
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.0|minpos=20|observed,quantile/q=0.05,0.0,20.0,observed,0.16040539219870237,0.09476484193920999,0.11764705882352941,4.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.0|minpos=20|suppress,quantile/q=0.05,0.0,20.0,suppress,0.1614782514257949,0.12362827465172013,0.14705882352941177,5.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.0|minpos=30|observed,quantile/q=0.05,0.0,30.0,observed,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.0|minpos=30|suppress,quantile/q=0.05,0.0,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.0|minpos=50|observed,quantile/q=0.05,0.0,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.0|minpos=50|suppress,quantile/q=0.05,0.0,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.1|minpos=20|observed,quantile/q=0.05,0.1,20.0,observed,0.16047665226023716,0.1010937803451591,0.11764705882352941,4.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.1|minpos=20|suppress,quantile/q=0.05,0.1,20.0,suppress,0.1614782514257949,0.12362827465172013,0.14705882352941177,5.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.1|minpos=30|observed,quantile/q=0.05,0.1,30.0,observed,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.1|minpos=30|suppress,quantile/q=0.05,0.1,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.1|minpos=50|observed,quantile/q=0.05,0.1,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.05|eps=0.1|minpos=50|suppress,quantile/q=0.05,0.1,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.0|minpos=20|observed,quantile/q=0.1,0.0,20.0,observed,0.16040539219870237,0.09476484193920999,0.11764705882352941,4.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.0|minpos=20|suppress,quantile/q=0.1,0.0,20.0,suppress,0.1614782514257949,0.12362827465172013,0.14705882352941177,5.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.0|minpos=30|observed,quantile/q=0.1,0.0,30.0,observed,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.0|minpos=30|suppress,quantile/q=0.1,0.0,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.0|minpos=50|observed,quantile/q=0.1,0.0,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.0|minpos=50|suppress,quantile/q=0.1,0.0,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.1|minpos=20|observed,quantile/q=0.1,0.1,20.0,observed,0.16047665226023716,0.1010937803451591,0.11764705882352941,4.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.1|minpos=20|suppress,quantile/q=0.1,0.1,20.0,suppress,0.1614782514257949,0.12362827465172013,0.14705882352941177,5.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.1|minpos=30|observed,quantile/q=0.1,0.1,30.0,observed,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.1|minpos=30|suppress,quantile/q=0.1,0.1,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.029411764705882353,1.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.1|minpos=50|observed,quantile/q=0.1,0.1,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.1|eps=0.1|minpos=50|suppress,quantile/q=0.1,0.1,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.0|minpos=20|observed,quantile/q=0.2,0.0,20.0,observed,0.15753141918971955,-0.01921223708318922,0.17647058823529413,6.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.0|minpos=20|suppress,quantile/q=0.2,0.0,20.0,suppress,0.1617000485007176,0.12987524313758686,0.17647058823529413,6.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.0|minpos=30|observed,quantile/q=0.2,0.0,30.0,observed,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.0|minpos=30|suppress,quantile/q=0.2,0.0,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.0|minpos=50|observed,quantile/q=0.2,0.0,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.0|minpos=50|suppress,quantile/q=0.2,0.0,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.1|minpos=20|observed,quantile/q=0.2,0.1,20.0,observed,0.16047665226023716,0.1010937803451591,0.11764705882352941,4.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.1|minpos=20|suppress,quantile/q=0.2,0.1,20.0,suppress,0.1617000485007176,0.12987524313758686,0.17647058823529413,6.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.1|minpos=30|observed,quantile/q=0.2,0.1,30.0,observed,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.1|minpos=30|suppress,quantile/q=0.2,0.1,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.1|minpos=50|observed,quantile/q=0.2,0.1,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.2|eps=0.1|minpos=50|suppress,quantile/q=0.2,0.1,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.0|minpos=20|observed,quantile/q=0.3,0.0,20.0,observed,0.15753141918971955,-0.01921223708318922,0.17647058823529413,6.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.0|minpos=20|suppress,quantile/q=0.3,0.0,20.0,suppress,0.1617000485007176,0.12987524313758686,0.17647058823529413,6.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.0|minpos=30|observed,quantile/q=0.3,0.0,30.0,observed,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.0|minpos=30|suppress,quantile/q=0.3,0.0,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.0|minpos=50|observed,quantile/q=0.3,0.0,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.0|minpos=50|suppress,quantile/q=0.3,0.0,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.1|minpos=20|observed,quantile/q=0.3,0.1,20.0,observed,0.15865078454759912,0.02697360335090208,0.29411764705882354,10.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.1|minpos=20|suppress,quantile/q=0.3,0.1,20.0,suppress,0.1617000485007176,0.12987524313758686,0.17647058823529413,6.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.1|minpos=30|observed,quantile/q=0.3,0.1,30.0,observed,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.1|minpos=30|suppress,quantile/q=0.3,0.1,30.0,suppress,0.1469644799871502,-0.13319373420541683,0.058823529411764705,2.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.1|minpos=50|observed,quantile/q=0.3,0.1,50.0,observed,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,quantile/q=0.3|eps=0.1|minpos=50|suppress,quantile/q=0.3,0.1,50.0,suppress,0.1469644799871502,-0.13319373420541683,0.0,0.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.0|minpos=20|observed,fixed/tau=0.15,0.0,20.0,observed,0.0996913366293858,0.12680918079419415,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.0|minpos=20|suppress,fixed/tau=0.15,0.0,20.0,suppress,0.09566407222753001,0.09884965888345922,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.0|minpos=30|observed,fixed/tau=0.15,0.0,30.0,observed,0.0996913366293858,0.12680918079419415,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.0|minpos=30|suppress,fixed/tau=0.15,0.0,30.0,suppress,0.09566407222753001,0.09884965888345922,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.0|minpos=50|observed,fixed/tau=0.15,0.0,50.0,observed,0.0996913366293858,0.12680918079419415,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.0|minpos=50|suppress,fixed/tau=0.15,0.0,50.0,suppress,0.09566407222753001,0.09884965888345922,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.1|minpos=20|observed,fixed/tau=0.15,0.1,20.0,observed,0.10219992911763856,0.11305909439793564,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.1|minpos=20|suppress,fixed/tau=0.15,0.1,20.0,suppress,0.10290873105545519,0.0695072021013228,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.1|minpos=30|observed,fixed/tau=0.15,0.1,30.0,observed,0.10219992911763856,0.11305909439793564,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.1|minpos=30|suppress,fixed/tau=0.15,0.1,30.0,suppress,0.10290873105545519,0.0695072021013228,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.1|minpos=50|observed,fixed/tau=0.15,0.1,50.0,observed,0.10219992911763856,0.11305909439793564,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.15|eps=0.1|minpos=50|suppress,fixed/tau=0.15,0.1,50.0,suppress,0.10290873105545519,0.0695072021013228,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.0|minpos=20|observed,fixed/tau=0.25,0.0,20.0,observed,0.09928042971721768,0.10398178057897452,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.0|minpos=20|suppress,fixed/tau=0.25,0.0,20.0,suppress,0.0945617829048785,0.06885504180027677,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.0|minpos=30|observed,fixed/tau=0.25,0.0,30.0,observed,0.09928042971721768,0.10398178057897452,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.0|minpos=30|suppress,fixed/tau=0.25,0.0,30.0,suppress,0.0945617829048785,0.06885504180027677,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.0|minpos=50|observed,fixed/tau=0.25,0.0,50.0,observed,0.09928042971721768,0.10398178057897452,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.0|minpos=50|suppress,fixed/tau=0.25,0.0,50.0,suppress,0.0945617829048785,0.06885504180027677,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.1|minpos=20|observed,fixed/tau=0.25,0.1,20.0,observed,0.11970783856567296,0.030383325608493904,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.1|minpos=20|suppress,fixed/tau=0.25,0.1,20.0,suppress,0.10290873105545519,0.0695072021013228,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.1|minpos=30|observed,fixed/tau=0.25,0.1,30.0,observed,0.11970783856567296,0.030383325608493904,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.1|minpos=30|suppress,fixed/tau=0.25,0.1,30.0,suppress,0.10290873105545519,0.0695072021013228,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.1|minpos=50|observed,fixed/tau=0.25,0.1,50.0,observed,0.11970783856567296,0.030383325608493904,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.25|eps=0.1|minpos=50|suppress,fixed/tau=0.25,0.1,50.0,suppress,0.10290873105545519,0.0695072021013228,0.5,17.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.0|minpos=20|observed,fixed/tau=0.35,0.0,20.0,observed,0.09669409642603931,-0.005001284968393033,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.0|minpos=20|suppress,fixed/tau=0.35,0.0,20.0,suppress,0.0951545018173729,-0.05245633664990829,0.8823529411764706,30.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.0|minpos=30|observed,fixed/tau=0.35,0.0,30.0,observed,0.09669409642603931,-0.005001284968393033,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.0|minpos=30|suppress,fixed/tau=0.35,0.0,30.0,suppress,0.0951545018173729,-0.05245633664990829,0.8823529411764706,30.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.0|minpos=50|observed,fixed/tau=0.35,0.0,50.0,observed,0.09669409642603931,-0.005001284968393033,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.0|minpos=50|suppress,fixed/tau=0.35,0.0,50.0,suppress,0.0951545018173729,-0.05245633664990829,0.8823529411764706,30.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.1|minpos=20|observed,fixed/tau=0.35,0.1,20.0,observed,0.11970783856567296,0.030383325608493904,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.1|minpos=20|suppress,fixed/tau=0.35,0.1,20.0,suppress,0.11816002480702238,0.024202795617373343,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.1|minpos=30|observed,fixed/tau=0.35,0.1,30.0,observed,0.11970783856567296,0.030383325608493904,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.1|minpos=30|suppress,fixed/tau=0.35,0.1,30.0,suppress,0.11816002480702238,0.024202795617373343,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.1|minpos=50|observed,fixed/tau=0.35,0.1,50.0,observed,0.11970783856567296,0.030383325608493904,0.9411764705882353,32.0
commons-scxml,MASZZ,999,fixed/tau=0.35|eps=0.1|minpos=50|suppress,fixed/tau=0.35,0.1,50.0,suppress,0.11816002480702238,0.024202795617373343,0.9411764705882353,32.0
commons-scxml,LSZZ,7,ORB,-,,,-,0.17623718301666566,-0.12937498016075796,,
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.0|minpos=20|observed,quantile/q=0.05,0.0,20.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.0|minpos=20|suppress,quantile/q=0.05,0.0,20.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.0|minpos=30|observed,quantile/q=0.05,0.0,30.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.0|minpos=30|suppress,quantile/q=0.05,0.0,30.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.0|minpos=50|observed,quantile/q=0.05,0.0,50.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.0|minpos=50|suppress,quantile/q=0.05,0.0,50.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.1|minpos=20|observed,quantile/q=0.05,0.1,20.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.1|minpos=20|suppress,quantile/q=0.05,0.1,20.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.1|minpos=30|observed,quantile/q=0.05,0.1,30.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.1|minpos=30|suppress,quantile/q=0.05,0.1,30.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.1|minpos=50|observed,quantile/q=0.05,0.1,50.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.05|eps=0.1|minpos=50|suppress,quantile/q=0.05,0.1,50.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.0|minpos=20|observed,quantile/q=0.1,0.0,20.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.0|minpos=20|suppress,quantile/q=0.1,0.0,20.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.0|minpos=30|observed,quantile/q=0.1,0.0,30.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.0|minpos=30|suppress,quantile/q=0.1,0.0,30.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.0|minpos=50|observed,quantile/q=0.1,0.0,50.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.0|minpos=50|suppress,quantile/q=0.1,0.0,50.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.1|minpos=20|observed,quantile/q=0.1,0.1,20.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.1|minpos=20|suppress,quantile/q=0.1,0.1,20.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.1|minpos=30|observed,quantile/q=0.1,0.1,30.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.1|minpos=30|suppress,quantile/q=0.1,0.1,30.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.1|minpos=50|observed,quantile/q=0.1,0.1,50.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.1|eps=0.1|minpos=50|suppress,quantile/q=0.1,0.1,50.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.2|eps=0.0|minpos=20|observed,quantile/q=0.2,0.0,20.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.2|eps=0.0|minpos=20|suppress,quantile/q=0.2,0.0,20.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.2|eps=0.0|minpos=30|observed,quantile/q=0.2,0.0,30.0,observed,0.17623718301666566,-0.12937498016075796,0.0,0.0
commons-scxml,LSZZ,7,quantile/q=0.2|eps=0.0|minpos=30|suppress,quantile/q=0.2,0.0,30.0,suppress,0.17623718301666566,-0.12937498016075796,0.0,0.0
